,Pair,Dist,p1,p2
630,"[5, 81]",2.389888888888889,5,81
631,"[5, 82]",2.293111111111111,5,82
632,"[5, 83]",1.2341666666666666,5,83
633,"[5, 84]",1.3518333333333334,5,84
634,"[5, 85]",2.2910833333333334,5,85
635,"[5, 86]",3.1091944444444444,5,86
636,"[5, 87]",4.427388888888889,5,87
637,"[5, 88]",4.689472222222221,5,88
638,"[5, 89]",2.903694444444444,5,89
639,"[5, 90]",1.6997222222222221,5,90
640,"[5, 91]",1.6997222222222221,5,91
641,"[5, 92]",4.595833333333333,5,92
642,"[5, 93]",4.732972222222222,5,93
643,"[5, 94]",4.503055555555555,5,94
644,"[5, 95]",4.695166666666666,5,95
645,"[5, 96]",4.503055555555555,5,96
646,"[5, 97]",1.7264444444444444,5,97
647,"[5, 98]",1.1681944444444445,5,98
648,"[5, 99]",4.108666666666667,5,99
649,"[5, 100]",6.222583333333333,5,100
650,"[5, 101]",3.3934444444444445,5,101
651,"[5, 102]",1.4667222222222223,5,102
652,"[5, 103]",2.8069444444444445,5,103
653,"[5, 104]",5.290555555555556,5,104
654,"[5, 105]",1.3711111111111112,5,105
655,"[5, 106]",4.098583333333333,5,106
656,"[5, 107]",1.402972222222222,5,107
657,"[5, 108]",2.1220833333333333,5,108
658,"[5, 109]",5.089888888888889,5,109
659,"[5, 110]",3.35375,5,110
660,"[5, 111]",2.7528888888888887,5,111
661,"[5, 112]",4.8661111111111115,5,112
662,"[5, 113]",0.6320555555555556,5,113
663,"[6, 7]",0.17475000000000002,6,7
664,"[6, 8]",0.13402777777777777,6,8
665,"[6, 9]",0.14341666666666666,6,9
666,"[6, 10]",0.28049999999999997,6,10
667,"[6, 11]",2.8895000000000004,6,11
668,"[6, 12]",2.9275277777777777,6,12
669,"[6, 13]",2.997888888888889,6,13
670,"[6, 14]",2.089166666666667,6,14
671,"[6, 15]",1.7635833333333333,6,15
672,"[6, 16]",0.16841666666666666,6,16
673,"[6, 17]",5.757916666666667,6,17
674,"[6, 18]",1.3085555555555557,6,18
675,"[6, 19]",0.8063888888888889,6,19
676,"[6, 20]",1.1885277777777776,6,20
677,"[6, 21]",0.9364166666666667,6,21
678,"[6, 22]",1.4683888888888887,6,22
679,"[6, 23]",0.2511111111111111,6,23
680,"[6, 24]",1.700638888888889,6,24
681,"[6, 25]",2.1092222222222223,6,25
682,"[6, 26]",1.5766944444444446,6,26
683,"[6, 27]",2.1639444444444442,6,27
684,"[6, 28]",0.7466666666666667,6,28
685,"[6, 29]",1.002,6,29
686,"[6, 30]",0.7906944444444445,6,30
687,"[6, 31]",0.7506944444444444,6,31
688,"[6, 32]",0.8644999999999999,6,32
689,"[6, 33]",1.62275,6,33
690,"[6, 34]",1.265472222222222,6,34
691,"[6, 35]",0.2933055555555556,6,35
692,"[6, 36]",4.273777777777778,6,36
693,"[6, 37]",0.6319166666666667,6,37
694,"[6, 38]",2.6681666666666666,6,38
695,"[6, 39]",0.5675,6,39
696,"[6, 40]",0.34625,6,40
697,"[6, 41]",1.4441111111111111,6,41
698,"[6, 42]",0.8127777777777778,6,42
699,"[6, 43]",0.8034166666666667,6,43
700,"[6, 44]",1.9796666666666667,6,44
701,"[6, 45]",2.8679722222222224,6,45
702,"[6, 46]",2.2513055555555557,6,46
703,"[6, 47]",1.02725,6,47
704,"[6, 48]",1.02725,6,48
705,"[6, 49]",1.6470833333333332,6,49
706,"[6, 50]",1.0974444444444444,6,50
707,"[6, 51]",2.6619722222222224,6,51
708,"[6, 52]",0.3519722222222222,6,52
709,"[6, 53]",2.0683611111111113,6,53
710,"[6, 54]",4.984638888888889,6,54
711,"[6, 55]",1.2041944444444446,6,55
712,"[6, 56]",1.1233888888888888,6,56
713,"[6, 57]",1.2161388888888889,6,57
714,"[6, 58]",0.5675,6,58
715,"[6, 59]",0.525,6,59
716,"[6, 60]",0.62675,6,60
717,"[6, 61]",2.6371944444444444,6,61
718,"[6, 62]",0.5192222222222223,6,62
719,"[6, 63]",6.422444444444444,6,63
720,"[6, 64]",1.3421666666666667,6,64
721,"[6, 65]",0.5863333333333334,6,65
722,"[6, 66]",0.7251944444444444,6,66
723,"[6, 67]",0.6729722222222222,6,67
724,"[6, 68]",0.6729722222222222,6,68
725,"[6, 69]",0.511,6,69
726,"[6, 70]",0.91475,6,70
727,"[6, 71]",0.5231111111111111,6,71
728,"[6, 72]",1.782,6,72
729,"[6, 73]",1.3525277777777778,6,73
730,"[6, 74]",0.3825555555555556,6,74
731,"[6, 75]",0.4744722222222222,6,75
732,"[6, 76]",0.42627777777777776,6,76
733,"[6, 77]",0.5314722222222222,6,77
734,"[6, 78]",1.02975,6,78
735,"[6, 79]",4.464833333333333,6,79
736,"[6, 80]",1.23625,6,80
737,"[6, 81]",1.0025277777777777,6,81
738,"[6, 82]",0.9057499999999999,6,82
739,"[6, 83]",0.42108333333333337,6,83
740,"[6, 84]",0.41408333333333336,6,84
741,"[6, 85]",0.9037222222222222,6,85
742,"[6, 86]",1.7218333333333333,6,86
743,"[6, 87]",4.7603333333333335,6,87
744,"[6, 88]",4.918305555555556,6,88
745,"[6, 89]",1.5575,6,89
746,"[6, 90]",0.5031388888888889,6,90
747,"[6, 91]",0.5031388888888889,6,91
748,"[6, 92]",4.824666666666666,6,92
749,"[6, 93]",4.961805555555555,6,93
750,"[6, 94]",4.731888888888888,6,94
751,"[6, 95]",4.924,6,95
752,"[6, 96]",4.731888888888888,6,96
753,"[6, 97]",0.3934722222222222,6,97
754,"[6, 98]",0.7034166666666667,6,98
755,"[6, 99]",4.834416666666667,6,99
756,"[6, 100]",6.400888888888889,6,100
757,"[6, 101]",4.0929166666666665,6,101
758,"[6, 102]",0.46105555555555555,6,102
759,"[6, 103]",1.6793055555555556,6,103
760,"[6, 104]",4.6655,6,104
761,"[6, 105]",2.3404999999999996,6,105
762,"[6, 106]",3.473527777777778,6,106
763,"[6, 107]",1.7964444444444443,6,107
764,"[6, 108]",0.7347222222222223,6,108
765,"[6, 109]",4.464833333333333,6,109
766,"[6, 110]",3.519638888888889,6,110
767,"[6, 111]",2.1410555555555555,6,111
768,"[6, 112]",5.001333333333333,6,112
769,"[6, 113]",1.036,6,113
770,"[7, 8]",0.24288888888888888,7,8
771,"[7, 9]",0.2574444444444444,7,9
772,"[7, 10]",0.26419444444444445,7,10
773,"[7, 11]",2.9941111111111107,7,11
774,"[7, 12]",3.032138888888889,7,12
775,"[7, 13]",3.1025,7,13
776,"[7, 14]",2.1831111111111112,7,14
777,"[7, 15]",1.6870277777777778,7,15
778,"[7, 16]",0.27705555555555555,7,16
779,"[7, 17]",5.862527777777777,7,17
780,"[7, 18]",1.232,7,18
781,"[7, 19]",0.7298333333333333,7,19
782,"[7, 20]",1.177611111111111,7,20
783,"[7, 21]",0.8598611111111111,7,21
784,"[7, 22]",1.3918333333333335,7,22
785,"[7, 23]",0.35974999999999996,7,23
786,"[7, 24]",1.8277222222222222,7,24
787,"[7, 25]",2.2363055555555555,7,25
788,"[7, 26]",1.670638888888889,7,26
789,"[7, 27]",2.2613055555555555,7,27
790,"[7, 28]",0.8512777777777778,7,28
791,"[7, 29]",1.1066111111111112,7,29
792,"[7, 30]",0.8846388888888889,7,30
793,"[7, 31]",0.8446388888888888,7,31
794,"[7, 32]",0.7879444444444444,7,32
795,"[7, 33]",1.5461944444444444,7,33
796,"[7, 34]",1.3594166666666665,7,34
797,"[7, 35]",0.43319444444444444,7,35
798,"[7, 36]",4.378388888888889,7,36
799,"[7, 37]",0.621,7,37
800,"[7, 38]",2.772777777777778,7,38
801,"[7, 39]",0.6379166666666667,7,39
802,"[7, 40]",0.4278611111111111,7,40
803,"[7, 41]",1.3675555555555554,7,41
804,"[7, 42]",0.9173888888888888,7,42
805,"[7, 43]",0.9305000000000001,7,43
806,"[7, 44]",1.903111111111111,7,44
807,"[7, 45]",2.972583333333333,7,45
808,"[7, 46]",2.348666666666667,7,46
809,"[7, 47]",1.1543333333333334,7,47
810,"[7, 48]",1.1543333333333334,7,48
811,"[7, 49]",1.7516944444444444,7,49
812,"[7, 50]",1.2020555555555554,7,50
813,"[7, 51]",2.7665833333333336,7,51
814,"[7, 52]",0.45658333333333334,7,52
815,"[7, 53]",2.1954444444444445,7,53
816,"[7, 54]",5.08925,7,54
817,"[7, 55]",1.3088055555555556,7,55
818,"[7, 56]",1.0468333333333333,7,56
819,"[7, 57]",1.3432222222222223,7,57
820,"[7, 58]",0.6379166666666667,7,58
821,"[7, 59]",0.6189444444444444,7,59
822,"[7, 60]",0.7313611111111111,7,60
823,"[7, 61]",2.7418055555555556,7,61
824,"[7, 62]",0.44266666666666665,7,62
825,"[7, 63]",6.527055555555556,7,63
826,"[7, 64]",1.4395277777777777,7,64
827,"[7, 65]",0.7134166666666667,7,65
828,"[7, 66]",0.8522777777777777,7,66
829,"[7, 67]",0.8281666666666667,7,67
830,"[7, 68]",0.8281666666666667,7,68
831,"[7, 69]",0.5000833333333333,7,69
832,"[7, 70]",1.0464722222222222,7,70
833,"[7, 71]",0.46444444444444444,7,71
834,"[7, 72]",1.8866111111111112,7,72
835,"[7, 73]",1.4571388888888888,7,73
836,"[7, 74]",0.306,7,74
837,"[7, 75]",0.39791666666666664,7,75
838,"[7, 76]",0.3696944444444445,7,76
839,"[7, 77]",0.4549166666666667,7,77
840,"[7, 78]",1.1343611111111112,7,78
841,"[7, 79]",4.569444444444445,7,79
842,"[7, 80]",1.3555833333333334,7,80
843,"[7, 81]",1.099888888888889,7,81
844,"[7, 82]",1.003111111111111,7,82
845,"[7, 83]",0.5145833333333333,7,83
846,"[7, 84]",0.4845,7,84
847,"[7, 85]",1.0010833333333333,7,85
848,"[7, 86]",1.8191944444444446,7,86
849,"[7, 87]",4.864944444444444,7,87
850,"[7, 88]",5.022916666666666,7,88
851,"[7, 89]",1.4809444444444444,7,89
852,"[7, 90]",0.5801944444444443,7,90
853,"[7, 91]",0.5801944444444443,7,91
854,"[7, 92]",4.929277777777778,7,92
855,"[7, 93]",5.066416666666666,7,93
856,"[7, 94]",4.8365,7,94
857,"[7, 95]",5.028611111111111,7,95
858,"[7, 96]",4.8365,7,96
859,"[7, 97]",0.3045555555555556,7,97
860,"[7, 98]",0.8462777777777778,7,98
861,"[7, 99]",4.939027777777778,7,99
862,"[7, 100]",6.5055,7,100
863,"[7, 101]",4.197527777777778,7,101
864,"[7, 102]",0.61625,7,102
865,"[7, 103]",1.7839166666666668,7,103
866,"[7, 104]",4.770111111111111,7,104
867,"[7, 105]",2.445111111111111,7,105
868,"[7, 106]",3.5781388888888888,7,106
869,"[7, 107]",1.9235277777777777,7,107
870,"[7, 108]",0.8320833333333333,7,108
871,"[7, 109]",4.569444444444445,7,109
872,"[7, 110]",3.62425,7,110
873,"[7, 111]",2.2456666666666667,7,111
874,"[7, 112]",5.105944444444445,7,112
875,"[7, 113]",1.1630833333333335,7,113
876,"[8, 9]",0.052083333333333336,8,9
877,"[8, 10]",0.39719444444444446,8,10
878,"[8, 11]",2.801861111111111,8,11
879,"[8, 12]",2.839888888888889,8,12
880,"[8, 13]",2.91025,8,13
881,"[8, 14]",2.208111111111111,8,14
882,"[8, 15]",1.7989444444444445,8,15
883,"[8, 16]",0.30133333333333334,8,16
884,"[8, 17]",5.670277777777778,8,17
885,"[8, 18]",1.3439166666666669,8,18
886,"[8, 19]",0.84175,8,19
887,"[8, 20]",1.0760555555555555,8,20
888,"[8, 21]",0.9717777777777779,8,21
889,"[8, 22]",1.3882777777777777,8,22
890,"[8, 23]",0.32283333333333336,8,23
891,"[8, 24]",1.7431944444444445,8,24
892,"[8, 25]",2.151777777777778,8,25
893,"[8, 26]",1.6585555555555556,8,26
894,"[8, 27]",2.0763055555555554,8,27
895,"[8, 28]",0.6590277777777778,8,28
896,"[8, 29]",0.9143611111111111,8,29
897,"[8, 30]",0.9096388888888889,8,30
898,"[8, 31]",0.8696388888888889,8,31
899,"[8, 32]",0.7870555555555556,8,32
900,"[8, 33]",1.658111111111111,8,33
901,"[8, 34]",1.3844166666666666,8,34
902,"[8, 35]",0.22783333333333333,8,35
903,"[8, 36]",4.186138888888889,8,36
904,"[8, 37]",0.5194444444444445,8,37
905,"[8, 38]",2.5805277777777778,8,38
906,"[8, 39]",0.6527777777777778,8,39
907,"[8, 40]",0.46519444444444447,8,40
908,"[8, 41]",1.4794722222222223,8,41
909,"[8, 42]",0.7251388888888889,8,42
910,"[8, 43]",0.8459722222222222,8,43
911,"[8, 44]",2.015027777777778,8,44
912,"[8, 45]",2.7803333333333335,8,45
913,"[8, 46]",2.1636666666666664,8,46
914,"[8, 47]",1.0698055555555557,8,47
915,"[8, 48]",1.0698055555555557,8,48
916,"[8, 49]",1.5594444444444444,8,49
917,"[8, 50]",1.0098055555555556,8,50
918,"[8, 51]",2.5743333333333336,8,51
919,"[8, 52]",0.26433333333333336,8,52
920,"[8, 53]",2.1109166666666668,8,53
921,"[8, 54]",4.897,8,54
922,"[8, 55]",1.1165555555555555,8,55
923,"[8, 56]",1.15875,8,56
924,"[8, 57]",1.2586944444444446,8,57
925,"[8, 58]",0.6527777777777778,8,58
926,"[8, 59]",0.6439444444444444,8,59
927,"[8, 60]",0.5391111111111111,8,60
928,"[8, 61]",2.5495555555555556,8,61
929,"[8, 62]",0.5545833333333333,8,62
930,"[8, 63]",6.334805555555556,8,63
931,"[8, 64]",1.254527777777778,8,64
932,"[8, 65]",0.6288888888888889,8,65
933,"[8, 66]",0.76775,8,66
934,"[8, 67]",0.69775,8,67
935,"[8, 68]",0.69775,8,68
936,"[8, 69]",0.3985277777777778,8,69
937,"[8, 70]",0.9395277777777779,8,70
938,"[8, 71]",0.43319444444444444,8,71
939,"[8, 72]",1.694361111111111,8,72
940,"[8, 73]",1.264888888888889,8,73
941,"[8, 74]",0.41791666666666666,8,74
942,"[8, 75]",0.5098333333333334,8,75
943,"[8, 76]",0.4816111111111111,8,76
944,"[8, 77]",0.5668333333333333,8,77
945,"[8, 78]",0.9421111111111111,8,78
946,"[8, 79]",4.377194444444444,8,79
947,"[8, 80]",1.1633333333333333,8,80
948,"[8, 81]",0.9148888888888889,8,81
949,"[8, 82]",0.818111111111111,8,82
950,"[8, 83]",0.4636388888888889,8,83
951,"[8, 84]",0.5124722222222222,8,84
952,"[8, 85]",0.8160833333333334,8,85
953,"[8, 86]",1.6341944444444445,8,86
954,"[8, 87]",4.672694444444445,8,87
955,"[8, 88]",4.830666666666667,8,88
956,"[8, 89]",1.592861111111111,8,89
957,"[8, 90]",0.6220833333333333,8,90
958,"[8, 91]",0.6220833333333333,8,91
959,"[8, 92]",4.737027777777778,8,92
960,"[8, 93]",4.8741666666666665,8,93
961,"[8, 94]",4.6442499999999995,8,94
962,"[8, 95]",4.8363611111111116,8,95
963,"[8, 96]",4.6442499999999995,8,96
964,"[8, 97]",0.4215277777777778,8,97
965,"[8, 98]",0.7281944444444445,8,98
966,"[8, 99]",4.746777777777778,8,99
967,"[8, 100]",6.31325,8,100
968,"[8, 101]",4.005277777777778,8,101
969,"[8, 102]",0.4419722222222222,8,102
970,"[8, 103]",1.5916666666666666,8,103
971,"[8, 104]",4.577861111111111,8,104
972,"[8, 105]",2.252861111111111,8,105
973,"[8, 106]",3.385888888888889,8,106
974,"[8, 107]",1.839,8,107
975,"[8, 108]",0.6470833333333333,8,108
976,"[8, 109]",4.377194444444444,8,109
977,"[8, 110]",3.4320000000000004,8,110
978,"[8, 111]",2.0534166666666667,8,111
979,"[8, 112]",4.913694444444444,8,112
980,"[8, 113]",1.0785555555555557,8,113
981,"[9, 10]",0.40652777777777777,9,10
982,"[9, 11]",2.775027777777778,9,11
983,"[9, 12]",2.8130555555555556,9,12
984,"[9, 13]",2.8834166666666663,9,13
985,"[9, 14]",2.2174444444444443,9,14
986,"[9, 15]",1.8082777777777779,9,15
987,"[9, 16]",0.3106666666666667,9,16
988,"[9, 17]",5.679944444444445,9,17
989,"[9, 18]",1.3532499999999998,9,18
990,"[9, 19]",0.8510833333333334,9,19
991,"[9, 20]",1.1038055555555555,9,20
992,"[9, 21]",0.9811111111111112,9,21
993,"[9, 22]",1.4160277777777777,9,22
994,"[9, 23]",0.33216666666666667,9,23
995,"[9, 24]",1.752527777777778,9,24
996,"[9, 25]",2.161111111111111,9,25
997,"[9, 26]",1.6678888888888888,9,26
998,"[9, 27]",2.0859722222222223,9,27
999,"[9, 28]",0.6321944444444445,9,28
1000,"[9, 29]",0.8875277777777778,9,29
1001,"[9, 30]",0.9189722222222223,9,30
1002,"[9, 31]",0.8789722222222223,9,31
1003,"[9, 32]",0.8148055555555556,9,32
1004,"[9, 33]",1.6674444444444445,9,33
1005,"[9, 34]",1.39375,9,34
1006,"[9, 35]",0.19327777777777777,9,35
1007,"[9, 36]",4.195805555555555,9,36
1008,"[9, 37]",0.5471944444444444,9,37
1009,"[9, 38]",2.5901944444444447,9,38
1010,"[9, 39]",0.6621111111111111,9,39
1011,"[9, 40]",0.47452777777777777,9,40
1012,"[9, 41]",1.4888055555555555,9,41
1013,"[9, 42]",0.7348055555555556,9,42
1014,"[9, 43]",0.8553055555555555,9,43
1015,"[9, 44]",2.0243611111111113,9,44
1016,"[9, 45]",2.7535000000000003,9,45
1017,"[9, 46]",2.1733333333333333,9,46
1018,"[9, 47]",1.0791388888888889,9,47
1019,"[9, 48]",1.0791388888888889,9,48
1020,"[9, 49]",1.532611111111111,9,49
1021,"[9, 50]",1.0194722222222221,9,50
1022,"[9, 51]",2.5475,9,51
1023,"[9, 52]",0.274,9,52
1024,"[9, 53]",2.12025,9,53
1025,"[9, 54]",4.906666666666666,9,54
1026,"[9, 55]",1.1262222222222222,9,55
1027,"[9, 56]",1.1680833333333334,9,56
1028,"[9, 57]",1.2680277777777778,9,57
1029,"[9, 58]",0.6621111111111111,9,58
1030,"[9, 59]",0.6532777777777778,9,59
1031,"[9, 60]",0.5487777777777777,9,60
1032,"[9, 61]",2.5592222222222225,9,61
1033,"[9, 62]",0.5639166666666666,9,62
1034,"[9, 63]",6.344472222222222,9,63
1035,"[9, 64]",1.2641944444444446,9,64
1036,"[9, 65]",0.6382222222222222,9,65
1037,"[9, 66]",0.7770833333333333,9,66
1038,"[9, 67]",0.6631944444444444,9,67
1039,"[9, 68]",0.6631944444444444,9,68
1040,"[9, 69]",0.42627777777777776,9,69
1041,"[9, 70]",0.9049722222222223,9,70
1042,"[9, 71]",0.4499166666666667,9,71
1043,"[9, 72]",1.7040277777777777,9,72
1044,"[9, 73]",1.2380555555555555,9,73
1045,"[9, 74]",0.42724999999999996,9,74
1046,"[9, 75]",0.5191666666666667,9,75
1047,"[9, 76]",0.49094444444444446,9,76
1048,"[9, 77]",0.5761666666666666,9,77
1049,"[9, 78]",0.9517777777777778,9,78
1050,"[9, 79]",4.386861111111111,9,79
1051,"[9, 80]",1.1365,9,80
1052,"[9, 81]",0.9245555555555556,9,81
1053,"[9, 82]",0.8277777777777777,9,82
1054,"[9, 83]",0.47297222222222224,9,83
1055,"[9, 84]",0.5218055555555555,9,84
1056,"[9, 85]",0.82575,9,85
1057,"[9, 86]",1.643861111111111,9,86
1058,"[9, 87]",4.682361111111111,9,87
1059,"[9, 88]",4.840333333333334,9,88
1060,"[9, 89]",1.6021944444444443,9,89
1061,"[9, 90]",0.6314166666666666,9,90
1062,"[9, 91]",0.6314166666666666,9,91
1063,"[9, 92]",4.746694444444444,9,92
1064,"[9, 93]",4.8838333333333335,9,93
1065,"[9, 94]",4.6539166666666665,9,94
1066,"[9, 95]",4.846027777777778,9,95
1067,"[9, 96]",4.6539166666666665,9,96
1068,"[9, 97]",0.4381666666666667,9,97
1069,"[9, 98]",0.6936388888888889,9,98
1070,"[9, 99]",4.756444444444445,9,99
1071,"[9, 100]",6.322916666666667,9,100
1072,"[9, 101]",4.014944444444445,9,101
1073,"[9, 102]",0.4074166666666667,9,102
1074,"[9, 103]",1.6013333333333333,9,103
1075,"[9, 104]",4.587527777777777,9,104
1076,"[9, 105]",2.226027777777778,9,105
1077,"[9, 106]",3.3955555555555557,9,106
1078,"[9, 107]",1.8483333333333334,9,107
1079,"[9, 108]",0.6567500000000001,9,108
1080,"[9, 109]",4.386861111111111,9,109
1081,"[9, 110]",3.441666666666667,9,110
1082,"[9, 111]",2.0630833333333336,9,111
1083,"[9, 112]",4.92336111111111,9,112
1084,"[9, 113]",1.087888888888889,9,113
1085,"[10, 11]",3.0363333333333333,10,11
1086,"[10, 12]",3.074361111111111,10,12
1087,"[10, 13]",3.144722222222222,10,13
1088,"[10, 14]",1.9918333333333333,10,14
1089,"[10, 15]",1.7306388888888888,10,15
1090,"[10, 16]",0.29966666666666664,10,16
1091,"[10, 17]",5.990472222222222,10,17
1092,"[10, 18]",1.275611111111111,10,18
1093,"[10, 19]",0.7734444444444445,10,19
1094,"[10, 20]",1.2228055555555557,10,20
1095,"[10, 21]",0.9034722222222222,10,21
1096,"[10, 22]",1.429888888888889,10,22
1097,"[10, 23]",0.30069444444444443,10,23
1098,"[10, 24]",1.7217777777777776,10,24
1099,"[10, 25]",2.130361111111111,10,25
1100,"[10, 26]",1.4793611111111111,10,26
1101,"[10, 27]",2.3064999999999998,10,27
1102,"[10, 28]",0.8935,10,28
1103,"[10, 29]",1.1488333333333334,10,29
1104,"[10, 30]",0.6933611111111111,10,30
1105,"[10, 31]",0.6533611111111111,10,31
1106,"[10, 32]",0.826,10,32
1107,"[10, 33]",1.5898055555555557,10,33
1108,"[10, 34]",1.1681388888888888,10,34
1109,"[10, 35]",0.4843333333333333,10,35
1110,"[10, 36]",4.506333333333333,10,36
1111,"[10, 37]",0.6661944444444445,10,37
1112,"[10, 38]",2.9007222222222224,10,38
1113,"[10, 39]",0.5267777777777778,10,39
1114,"[10, 40]",0.20197222222222222,10,40
1115,"[10, 41]",1.4111666666666667,10,41
1116,"[10, 42]",1.0423055555555556,10,42
1117,"[10, 43]",0.8245555555555556,10,43
1118,"[10, 44]",1.9467222222222222,10,44
1119,"[10, 45]",3.0148055555555553,10,45
1120,"[10, 46]",2.393861111111111,10,46
1121,"[10, 47]",1.0483888888888888,10,47
1122,"[10, 48]",1.0483888888888888,10,48
1123,"[10, 49]",1.7939166666666668,10,49
1124,"[10, 50]",1.33,10,50
1125,"[10, 51]",2.8088055555555558,10,51
1126,"[10, 52]",0.5845277777777779,10,52
1127,"[10, 53]",2.0895,10,53
1128,"[10, 54]",5.217194444444445,10,54
1129,"[10, 55]",1.43675,10,55
1130,"[10, 56]",1.0904444444444443,10,56
1131,"[10, 57]",1.2372777777777777,10,57
1132,"[10, 58]",0.5267777777777778,10,58
1133,"[10, 59]",0.42766666666666664,10,59
1134,"[10, 60]",0.8593055555555555,10,60
1135,"[10, 61]",2.8697500000000002,10,61
1136,"[10, 62]",0.48627777777777775,10,62
1137,"[10, 63]",6.655,10,63
1138,"[10, 64]",1.4847222222222223,10,64
1139,"[10, 65]",0.6074722222222223,10,65
1140,"[10, 66]",0.7463333333333334,10,66
1141,"[10, 67]",0.7687222222222222,10,67
1142,"[10, 68]",0.7687222222222222,10,68
1143,"[10, 69]",0.5452777777777778,10,69
1144,"[10, 70]",0.9405277777777779,10,70
1145,"[10, 71]",0.5096388888888889,10,71
1146,"[10, 72]",2.0145555555555554,10,72
1147,"[10, 73]",1.4993611111111111,10,73
1148,"[10, 74]",0.3496111111111111,10,74
1149,"[10, 75]",0.3070277777777778,10,75
1150,"[10, 76]",0.1862777777777778,10,76
1151,"[10, 77]",0.4464444444444445,10,77
1152,"[10, 78]",1.203277777777778,10,78
1153,"[10, 79]",4.697388888888889,10,79
1154,"[10, 80]",1.2971388888888888,10,80
1155,"[10, 81]",1.1450833333333335,10,81
1156,"[10, 82]",1.0483055555555556,10,82
1157,"[10, 83]",0.4034444444444445,10,83
1158,"[10, 84]",0.3733611111111111,10,84
1159,"[10, 85]",1.0462777777777779,10,85
1160,"[10, 86]",1.8643888888888889,10,86
1161,"[10, 87]",4.992888888888889,10,87
1162,"[10, 88]",5.1508611111111104,10,88
1163,"[10, 89]",1.5245555555555554,10,89
1164,"[10, 90]",0.35430555555555554,10,90
1165,"[10, 91]",0.35430555555555554,10,91
1166,"[10, 92]",5.057222222222222,10,92
1167,"[10, 93]",5.194361111111111,10,93
1168,"[10, 94]",4.964444444444444,10,94
1169,"[10, 95]",5.156555555555555,10,95
1170,"[10, 96]",4.964444444444444,10,96
1171,"[10, 97]",0.34730555555555553,10,97
1172,"[10, 98]",0.7403333333333333,10,98
1173,"[10, 99]",5.066972222222222,10,99
1174,"[10, 100]",6.633444444444445,10,100
1175,"[10, 101]",4.325472222222222,10,101
1176,"[10, 102]",0.5453055555555555,10,102
1177,"[10, 103]",1.911861111111111,10,103
1178,"[10, 104]",4.898055555555556,10,104
1179,"[10, 105]",2.4873333333333334,10,105
1180,"[10, 106]",3.7060833333333334,10,106
1181,"[10, 107]",1.8175833333333333,10,107
1182,"[10, 108]",0.8772777777777777,10,108
1183,"[10, 109]",4.697388888888889,10,109
1184,"[10, 110]",3.752194444444444,10,110
